,pk,user_id,text,type,created_at,created_at_utc,content_type,status,bit_flags,did_report_as_spam,share_enabled,user,is_covered,has_translation,has_liked_comment,comment_like_count,child_comment_count,preview_child_comments,other_preview_users,num_tail_child_comments,has_more_tail_child_comments,has_more_head_child_comments,inline_composer_display_condition,private_reply_status
134,17877366208850996,2314326182,Stop funding iditarod!!,0,1600292426,1600292426,comment,Active,0,False,False,"{'pk': 2314326182, 'username': 'pattyy.p', 'full_name': '🎀 𝓟𝓪𝓽𝓽𝔂 🎀', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/253752403_425174929116044_5661470205921384345_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=k6dRNjOv6EMAX_PC4pj&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8TebAVKJkcVygXcFEgHDyJqQjGyml_ZoCCe4U32XWx0w&oe=62BBAD94&_nc_sid=705020', 'profile_pic_id': '2702593127988172570_2314326182', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
135,17868810754965954,3012975886,STOP SPONSORING IDITAROD !!!!!,0,1600292382,1600292382,comment,Active,0,False,False,"{'pk': 3012975886, 'username': 'jorgerubilarperez', 'full_name': 'JORGE RUBILAR', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/13712549_1658856254440712_2014515164_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ENVVggTrzfcAX-dPTXG&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT9fyI9c2H6Bsbd4E2SD0_Q9K02dpsFrX__5G1qbwgJlLg&oe=62BAB4D3&_nc_sid=705020', 'profile_pic_id': '1298107381472862471_3012975886', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 1655927080, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
136,17852231669301629,643517078,Stop sponsoring IDITAROD! You shouldn’t support animals cruelty 😡😡😡😡💔💔💔💔,0,1600292122,1600292122,comment,Active,0,False,False,"{'pk': 643517078, 'username': 'roxyoc18', 'full_name': '🐾💕✨Rosanna Ovalles🍀💕🌸', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/149687508_466067901432991_2816811114691303250_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=C-_FHEq_WKAAX_9kFdz&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_vwll6oeRaxQRI2YI11rFTs6j_QXkc7n6THCIJjyAT8g&oe=62BA7CD1&_nc_sid=705020', 'profile_pic_id': '2509017841724123679_643517078', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
137,17911366948495303,8675398798,Stop sponsoring Iditarod 🤬🤬😡😡❌❌❌❌❌❌❌,0,1600288869,1600288869,comment,Active,0,False,False,"{'pk': 8675398798, 'username': 'ivona_jb', 'full_name': 'Ivona Barhoumi', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/42002588_331737027585767_4623969238346891264_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=BH3-q2rK3LsAX_-frLZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-I07mt4mM0mkWqJyZY9ad-O0rvSu9_ER6lqJ7TwcPRVw&oe=62BA4ECC&_nc_sid=705020', 'profile_pic_id': '1884458492384496081_8675398798', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': False, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
138,17922268111445422,1724628816,"Busy with doing 'good' for society by putting energy in for stopping climate change? That society contains all the animals, not just one species. So take care of all those species. That's a game changer!",0,1600288548,1600288548,comment,Active,0,False,False,"{'pk': 1724628816, 'username': 'esje_abel', 'full_name': 'Esmee', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/241289400_214386667240195_7932279336973373652_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=0njpmP03KnMAX9nJpYZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_MbvTl2W_U9x1sCCbIlO8EeLXNLBgJtHQb6K1uawb6Vg&oe=62BAE349&_nc_sid=705020', 'profile_pic_id': '2655538342240871828_1724628816', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,0,0,[],[],,,,never,0
139,17879111410829431,7264452074,STOP SPONSORING IDITAROD!!!!,0,1600285094,1600285094,comment,Active,0,False,False,"{'pk': 7264452074, 'username': 'guzeljn', 'full_name': 'Güzel🍃💫', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/232543481_275373921058289_6924657126185053451_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=b6umo-GQNHYAX_Otx-f&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT9Fmmocz1_4uijo-0LBTQkcEMduczsHopug_wv_sMLLgA&oe=62BB3145&_nc_sid=705020', 'profile_pic_id': '2633786405971599870_7264452074', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
140,17857866476178723,400038264,ask you to stop fueling the Iditarod's animal abuse.,0,1600281900,1600281900,comment,Active,0,False,False,"{'pk': 400038264, 'username': 'mariaplastikova', 'full_name': 'Maria Plastikova - Moonya МУНЯ', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/203770656_409850036853334_3565549812717227207_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=jyATzYoA3ugAX9LvUau&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_M49og7o-lx-RbPX6wONv1gOM9f4emLDJ8ivcvFwbmbQ&oe=62BABBB3&_nc_sid=705020', 'profile_pic_id': '2599641144183346816_400038264', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,0,0,[],[],,,,never,0
141,17865266045065406,635188075,The Iditarod is cruel. Please don’t sponsor,0,1600281844,1600281844,comment,Active,0,False,False,"{'pk': 635188075, 'username': 'aprilthepro', 'full_name': 'April', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/11910277_1386072211694267_1145531209_a.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=5DdSPaaX9goAX-6t_E8&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-_ADybSMrbMJ9KAX_sHTU1oHYjni7myMuA_aXq7e3A-g&oe=62BBB3B5&_nc_sid=705020', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
142,17861592929116932,1619264053,Please stop sponsoring the Iditarod!!! This is Cruelty to animals and needs to end.😢😢😢,0,1600281269,1600281269,comment,Active,0,False,False,"{'pk': 1619264053, 'username': 'katharinemdb', 'full_name': 'Katharine Bozek', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/278652452_699419804657525_519787187829327676_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=mGziq651D2IAX_ZPExb&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-_e3bWX4FrsR5Jr9rifMKKAdNWvZd_ipzCz9kLdTk8wg&oe=62BC1882&_nc_sid=705020', 'profile_pic_id': '2819123570040237295_1619264053', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
143,18036642007276791,342454358,💔💔🐶🐶Poor DOGS stop supporting animal ABUSE!!!,0,1600281102,1600281102,comment,Active,0,False,False,"{'pk': 342454358, 'username': 'carrie_ossa', 'full_name': 'Carrie Prince', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/12353445_647028732107112_1194527081_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=GFOjV6g8OnMAX9h9XfM&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-nWKiNkhnrXereqGthXpbCczyzV8i34kq7F5S7Axzjvw&oe=62BB784F&_nc_sid=705020', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
144,17875957888890616,342454358,Don’t support animal abuse💔💔🐶,0,1600281072,1600281072,comment,Active,0,False,False,"{'pk': 342454358, 'username': 'carrie_ossa', 'full_name': 'Carrie Prince', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/12353445_647028732107112_1194527081_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=GFOjV6g8OnMAX9h9XfM&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-nWKiNkhnrXereqGthXpbCczyzV8i34kq7F5S7Axzjvw&oe=62BB784F&_nc_sid=705020', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
145,18161715883045209,8296329769,#stopsponsoringlditarod,0,1600279178,1600279178,comment,Active,0,False,False,"{'pk': 8296329769, 'username': 'bhdr_jmshd', 'full_name': 'Bhdr_JMshD', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/37009181_1494111670693191_1385079931658043392_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=gOburQwIblUAX-kUX28&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT9MhkeayE651fF-Rojtk5FAnJJUvK0ZQONEsIJJrCIv3A&oe=62BBAC89&_nc_sid=705020', 'profile_pic_id': '1832109374505279278_8296329769', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
146,17848110515319770,1071643700,🤬🤬🤬🤬🤬🤬,0,1600279126,1600279126,comment,Active,0,False,False,"{'pk': 1071643700, 'username': 'whoislandyasere', 'full_name': 'Landy Vargas Murguia MoonLan', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/278473613_524624265942846_1966190195416601240_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=EPqtAwyPmgAAX9eOZWj&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8UtSiklW2caAjWRVSQmASV-pEnUoFiR6DBie9e4LpZhg&oe=62BA3CFE&_nc_sid=705020', 'profile_pic_id': '2817136390787975606_1071643700', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
147,17861045378096409,1071643700,STOP SPONSORING IDITAROD!!!!,0,1600279108,1600279108,comment,Active,0,False,False,"{'pk': 1071643700, 'username': 'whoislandyasere', 'full_name': 'Landy Vargas Murguia MoonLan', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/278473613_524624265942846_1966190195416601240_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=EPqtAwyPmgAAX9eOZWj&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8UtSiklW2caAjWRVSQmASV-pEnUoFiR6DBie9e4LpZhg&oe=62BA3CFE&_nc_sid=705020', 'profile_pic_id': '2817136390787975606_1071643700', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
148,17875943275891177,1071643700,STOP SPONSORING IDITAROD!!!!!😡,0,1600279075,1600279075,comment,Active,0,False,False,"{'pk': 1071643700, 'username': 'whoislandyasere', 'full_name': 'Landy Vargas Murguia MoonLan', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/278473613_524624265942846_1966190195416601240_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=EPqtAwyPmgAAX9eOZWj&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8UtSiklW2caAjWRVSQmASV-pEnUoFiR6DBie9e4LpZhg&oe=62BA3CFE&_nc_sid=705020', 'profile_pic_id': '2817136390787975606_1071643700', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
149,17937198739396554,3624439459,Stop sponsoring iditarod #boycottexxonmobile #boycottiditarod,0,1600278178,1600278178,comment,Active,0,False,False,"{'pk': 3624439459, 'username': 'kimberley_k_', 'full_name': '👑Kimberley_Alexandrie👑', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/286998991_766714591162778_4192555503511772529_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=_CLCX7hqLnsAX945hSD&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_gDYF1nVzZfwdA6NamhlfKVH0oQgisvU1S7yLugZU8GA&oe=62BACEFF&_nc_sid=705020', 'profile_pic_id': '2858175207698992983_3624439459', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': False, 'latest_reel_media': 1655898571, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
150,17860433285103330,1620080802,"Thanks for ignoring climate change for 40 years, sponsoring animal abuse and perpetrating human rights abuse!",0,1600277063,1600277063,comment,Active,0,False,False,"{'pk': 1620080802, 'username': 'ericvasey', 'full_name': 'Eric Vasey', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/102380638_284044079410638_2864460822397059072_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=VqVS1Xx3RK4AX--5WFJ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-fMQl5E8-lgtMPgS2-L_JvswfCohJgMhYeUPFqJdCXCA&oe=62BAA71C&_nc_sid=705020', 'profile_pic_id': '2323059121311818287_1620080802', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
151,18161101753024940,15716480234,STOP SPONSORING THE IDITAROD,0,1600276789,1600276789,comment,Active,0,False,False,"{'pk': 15716480234, 'username': 'mustycrack', 'full_name': 'crackedout', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/271009955_957930645128780_6404859849799068478_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=NxnfLjTW9PMAX_-nzEV&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT9pmfwR218ivIXl7oBRObFnXzVkRD6-qVWFXvi5LtCy4w&oe=62BA4E8A&_nc_sid=705020', 'profile_pic_id': '2741026265751820240_15716480234', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 1655919794, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
152,17844165044377895,4157538313,Stop sponsoring dog sled racing!,0,1600276382,1600276382,comment,Active,0,False,False,"{'pk': 4157538313, 'username': 'timdidonato', 'full_name': 'Tim DiDonato', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/196866668_153739036781041_24418283929495361_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=nYETClfpA4kAX88P2Zq&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_CZ2d8AdrRC0deurX4UBgoJtOUBnRwaYG7PFH0wYGvfw&oe=62BA7194&_nc_sid=705020', 'profile_pic_id': '2589866025607780392_4157538313', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
153,18116072740151020,11228868170,@exxonmobil STOP SPONSORING IDITAROD.🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑,0,1600275916,1600275916,comment,Active,0,False,False,"{'pk': 11228868170, 'username': 'gladys_the_princess_1', 'full_name': 'Jrlicious 🐁💕👑 Jr. (Socks)', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/65222485_1785547441548639_1414182342292930560_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=QA_SFZStQXMAX-jCOkJ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-3ucvQixRokI1lus5XnhFgg1ztXDR7Ay57eFxOA2jysg&oe=62BAE812&_nc_sid=705020', 'profile_pic_id': '2076793110302904150_11228868170', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
154,17902837327538794,11228868170,STOP SPONSORING IDITAROD.🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑,0,1600275833,1600275833,comment,Active,0,False,False,"{'pk': 11228868170, 'username': 'gladys_the_princess_1', 'full_name': 'Jrlicious 🐁💕👑 Jr. (Socks)', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/65222485_1785547441548639_1414182342292930560_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=QA_SFZStQXMAX-jCOkJ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-3ucvQixRokI1lus5XnhFgg1ztXDR7Ay57eFxOA2jysg&oe=62BAE812&_nc_sid=705020', 'profile_pic_id': '2076793110302904150_11228868170', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
155,17887904164683075,1904743211,Stop sponsoring Iditarod. It's cruel.,0,1600274848,1600274848,comment,Active,0,False,False,"{'pk': 1904743211, 'username': 'shru_ti_sharma', 'full_name': 'Shruti Sharma', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/156497376_747988912520037_3595246685568779194_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=iuzbMqh4C5kAX-MjmAL&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_lZc98Im4n7EnXyXGKekHQ0GV7zG4l5IRnqevyu15UFA&oe=62BB34DE&_nc_sid=705020', 'profile_pic_id': '2521435576402725942_1904743211', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,1,0,[],[],,,,never,0
156,17937419395403297,29626980816,dogs die for sport? 👎👎👎🤮,0,1600274614,1600274614,comment,Active,0,False,False,"{'pk': 29626980816, 'username': 'juliaglabaa', 'full_name': 'Julian', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/91543033_569253543688316_6666591384369102848_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=iVxkqtwkteoAX9_dVHW&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_rxA3_pZs2SZ3YJmxYeGph1qIhgmvhSWw5d6NxNR_yTA&oe=62BA8C51&_nc_sid=705020', 'profile_pic_id': '2280173936010719352_29626980816', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
157,17858529725131250,29626980816,stop sponsoring iditarod,0,1600274580,1600274580,comment,Active,0,False,False,"{'pk': 29626980816, 'username': 'juliaglabaa', 'full_name': 'Julian', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/91543033_569253543688316_6666591384369102848_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=iVxkqtwkteoAX9_dVHW&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_rxA3_pZs2SZ3YJmxYeGph1qIhgmvhSWw5d6NxNR_yTA&oe=62BA8C51&_nc_sid=705020', 'profile_pic_id': '2280173936010719352_29626980816', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
158,17941409692384135,29626980816,🤮🤮🤮🤮🤮,0,1600274559,1600274559,comment,Active,0,False,False,"{'pk': 29626980816, 'username': 'juliaglabaa', 'full_name': 'Julian', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/91543033_569253543688316_6666591384369102848_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=iVxkqtwkteoAX9_dVHW&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_rxA3_pZs2SZ3YJmxYeGph1qIhgmvhSWw5d6NxNR_yTA&oe=62BA8C51&_nc_sid=705020', 'profile_pic_id': '2280173936010719352_29626980816', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
159,18162233542051644,29626980816,💩💩💩💩💩👎👎👎,0,1600274557,1600274557,comment,Active,0,False,False,"{'pk': 29626980816, 'username': 'juliaglabaa', 'full_name': 'Julian', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/91543033_569253543688316_6666591384369102848_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=iVxkqtwkteoAX9_dVHW&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_rxA3_pZs2SZ3YJmxYeGph1qIhgmvhSWw5d6NxNR_yTA&oe=62BA8C51&_nc_sid=705020', 'profile_pic_id': '2280173936010719352_29626980816', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
160,17845110674368230,29626980816,stop animal cruelty,0,1600274553,1600274553,comment,Active,0,False,False,"{'pk': 29626980816, 'username': 'juliaglabaa', 'full_name': 'Julian', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/91543033_569253543688316_6666591384369102848_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=iVxkqtwkteoAX9_dVHW&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_rxA3_pZs2SZ3YJmxYeGph1qIhgmvhSWw5d6NxNR_yTA&oe=62BA8C51&_nc_sid=705020', 'profile_pic_id': '2280173936010719352_29626980816', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,,False,2,0,[],[],,,,never,0
